run_id,scenario_id,group_id,kind,root_cause_set,n_root_causes,fault_type_set,fault_Sequence_Recommender,fault_User_Behavior_Analyzer,fault_Product_Analyzer,fault_Recommendation_Synthesizer,window_start,window_end,trace_id,e2e_latency_ms,http_status,http_success,span_Sequence_Recommender_duration_ms,span_Sequence_Recommender_duration_corrected_ms,span_Sequence_Recommender_subllm_overhead_ms,span_Sequence_Recommender_status,span_Sequence_Recommender_child_httpx_count,span_Sequence_Recommender_child_sasrec_requests_count,span_Sequence_Recommender_child_max_duration_ms,span_Sequence_Recommender_present,span_User_Behavior_Analyzer_duration_ms,span_User_Behavior_Analyzer_duration_corrected_ms,span_User_Behavior_Analyzer_subllm_overhead_ms,span_User_Behavior_Analyzer_status,span_User_Behavior_Analyzer_child_httpx_count,span_User_Behavior_Analyzer_child_sasrec_requests_count,span_User_Behavior_Analyzer_child_max_duration_ms,span_User_Behavior_Analyzer_present,span_Product_Analyzer_duration_ms,span_Product_Analyzer_duration_corrected_ms,span_Product_Analyzer_subllm_overhead_ms,span_Product_Analyzer_status,span_Product_Analyzer_child_httpx_count,span_Product_Analyzer_child_sasrec_requests_count,span_Product_Analyzer_child_max_duration_ms,span_Product_Analyzer_present,span_Recommendation_Synthesizer_duration_ms,span_Recommendation_Synthesizer_duration_corrected_ms,span_Recommendation_Synthesizer_subllm_overhead_ms,span_Recommendation_Synthesizer_status,span_Recommendation_Synthesizer_child_httpx_count,span_Recommendation_Synthesizer_child_sasrec_requests_count,span_Recommendation_Synthesizer_child_max_duration_ms,span_Recommendation_Synthesizer_present,total_span_count,error_span_count,recommendation_confidence,recommended_product_is_unknown,degrade_message_present,garbage_message_present,conv_Sequence_Recommender_text_len,conv_User_Behavior_Analyzer_text_len,conv_Product_Analyzer_text_len,conv_Recommendation_Synthesizer_text_len,host_cpu_pct,host_mem_pct,span_count_matched,wallclock_sanity_ok,note,injected,ledger_status,format_subtype,divergent_needle,divergent_needle_present,response_asin,response_asin_is_sentinel,toolcall_asin_is_sentinel,contract_first_failed_check,contract_expected_check,contract_check_matches_expected,context_drift_dropped_agent,context_drift_dropped_chars,context_drift_outcome,carrier_seq_id,non_target_injected,isolation_ok,conversation_captured,collect_backend,host_metric_source,k8s_pod_name,k8s_pod_restarts
hallu_Product_Analyzer__r5,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:48:41.971477+00:00,2026-07-27T13:49:40.695210+00:00,1a9a2dcf7de56767d34b161492db5acf,58723.19,200,1,11139.77,11139.77,0.0,UNSET,2,1,549.06,1,18908.96,18908.96,0.0,UNSET,2,0,259.65,1,25404.06,13518.1,11885.97,UNSET,4,0,505.94,1,3238.88,3238.88,0.0,UNSET,1,0,589.95,1,99,0,0.95,0,0,0,1836,3434,3419,386,0.59,35.51,1,1,,1,injected,,"台式电脑**（购买无线鼠标）
   - 有**游戏主机**使用需求（购买HDMI转接头）

---

## 二、SASR",1,B00IVPU786,,,,,,,,,4,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r6,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:49:43.477452+00:00,2026-07-27T13:50:37.851653+00:00,507c5a3258d8cb1e9d1d50ae71518721,54373.67,200,1,7741.81,7741.81,0.0,UNSET,2,1,391.43,1,11657.84,11657.84,0.0,UNSET,2,0,293.84,1,30870.14,19615.83,11254.31,UNSET,4,0,397.35,1,4087.68,4087.68,0.0,UNSET,1,0,498.72,1,99,0,0.85,0,0,0,1013,1903,3503,507,0.71,35.59,1,1,,1,injected,,"厨房用具** | 低端配件 |
| 2️⃣ | **B002VPE1WK** | Amazon Basics 单反相机背",1,B00OQVZDJM,,,,,,,,,5,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r7,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:50:40.650001+00:00,2026-07-27T13:51:46.274561+00:00,eb2fffb7117d2186c9990c64566db66a,65624.56,200,1,9078.84,9078.84,0.0,UNSET,2,1,398.0,1,16187.48,16187.48,0.0,UNSET,2,0,1014.91,1,36244.98,22515.67,13729.31,UNSET,4,0,480.77,1,4086.99,4086.99,0.0,UNSET,1,0,597.22,1,99,0,0.92,0,0,0,1317,2622,3954,432,0.51,35.58,1,1,,1,injected,,"华为用户**（出现Type-C转接头） |
| **🎬 创作场景** | 视频录制、直播、教学演示、产品俯拍评测 |
|",1,B01LXDNNBW,,,,,,,,,6,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r8,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:51:49.077792+00:00,2026-07-27T13:52:29.231493+00:00,071aac07e62129d6ba111f7ce558b338,40153.18,200,1,8079.31,8079.31,0.0,UNSET,2,1,522.67,1,14163.74,14163.74,0.0,UNSET,2,0,216.03,1,14947.81,7267.87,7679.94,UNSET,2,0,507.96,1,2929.16,2929.16,0.0,UNSET,1,0,497.98,1,79,0,0.92,0,0,0,1209,2236,2135,321,0.78,35.68,1,1,,1,injected,,pple自有品牌（iPhone/iPad配件）** 有明显偏好，同时接受 **第三方品牌（Belkin、Fujifilm,1,B00CX5P8FC,,,,,,,,,7,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r9,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:52:32.037336+00:00,2026-07-27T13:53:20.264148+00:00,cc1dbf456b514afe1af27205f2c3de2c,48226.81,200,1,9262.72,9262.72,0.0,UNSET,2,1,325.55,1,15478.76,15478.76,0.0,UNSET,2,0,266.68,1,19866.36,10750.57,9115.8,UNSET,4,0,376.86,1,3578.03,3578.03,0.0,UNSET,1,0,494.71,1,99,0,0.92,0,0,0,1558,2680,2681,420,0.92,35.79,1,1,,1,injected,,"运动手环配件** |
| B00CLEGVX8 | Kuzy 防眩光屏幕保护膜 - MacBook Air 11英寸 |",1,B00EL94Z4I,,,,,,,,,8,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r10,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:53:23.056960+00:00,2026-07-27T13:54:15.252887+00:00,ff3a13d51958059638f4bdbc7b1a6887,52195.93,200,1,8231.19,8231.19,0.0,UNSET,2,1,405.24,1,12806.16,12806.16,0.0,UNSET,2,0,193.42,1,27027.56,16597.52,10430.04,UNSET,3,0,503.47,1,4092.72,4092.72,0.0,UNSET,1,0,445.62,1,89,0,0.92,0,0,0,1150,1828,2829,482,0.53,35.8,1,1,,1,injected,,"游戏设备重度用户** — 4个历史商品全部为游戏配件，无大型设备购买记录 |
| **价格敏感度** | **低价位实用",1,B0791TX5P5,,,,,,,,,9,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r11,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:54:18.066631+00:00,2026-07-27T13:55:30.211415+00:00,c079a254cef44fda78b99c94804e82f7,72144.78,200,1,10472.03,10472.03,0.0,UNSET,2,1,424.9,1,16546.53,16546.53,0.0,UNSET,2,0,293.46,1,41569.57,25745.8,15823.77,UNSET,3,0,560.3,1,3523.48,3523.48,0.0,UNSET,1,0,541.08,1,89,0,0.92,0,0,0,1331,2623,4353,362,0.42,35.77,1,1,,1,injected,,"导航系统升级** 爱好者 |
| **当前阶段** | 正在 **更换车载中控屏幕**，已购买了安装所需的各类适配器 |",1,B00NJTO4CY,,,,,,,,,10,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
hallu_Product_Analyzer__r12,hallu_Product_Analyzer,hallu_Product_Analyzer,hallucinate,Product_Analyzer,1,hallucinate,none,none,hallucinate,none,2026-07-27T13:55:33.016558+00:00,2026-07-27T13:56:26.227162+00:00,e47fd8681876afac2704194eb29fe54d,53210.6,200,1,8224.68,8224.68,0.0,UNSET,2,1,477.32,1,12467.32,12467.32,0.0,UNSET,2,0,275.23,1,27869.61,17965.82,9903.78,UNSET,4,0,495.01,1,4606.83,4606.83,0.0,UNSET,1,0,376.82,1,99,0,0.92,0,0,0,1187,1758,3163,483,0.56,35.93,1,1,,1,injected,,"音频设备 | 中低价位 |
| B00BQ5RYI4 | **Logitech Harmony Smart Contro",1,B00AJHDZSI,,,,,,,,,11,,1,1,k8s,prom_container,rec-agent-554fd7c6c9-b7m8k,0
ctxdrift_ub_from_seq__r1,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T13:57:57.439732+00:00,2026-07-27T13:58:46.503305+00:00,1a42d74722e8e75a098924d62f2c0a14,49063.57,200,1,11828.79,11828.79,0.0,UNSET,2,1,496.87,1,12809.12,12809.12,0.0,UNSET,2,0,214.62,1,19938.56,19938.56,0.0,UNSET,2,0,362.34,1,4454.76,4454.76,0.0,UNSET,1,0,560.52,1,87,0,0.92,0,0,0,1489,1385,2896,425,0.66,35.52,1,1,,1,injected,,,,B00E6GRHBO,,,,,,Sequence_Recommender,1489,,0,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r2,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T13:58:49.360796+00:00,2026-07-27T13:59:33.630145+00:00,ed0e962dc249ee1cc8212cd308cf61ed,44269.35,200,1,8719.92,8719.92,0.0,UNSET,2,1,352.28,1,10977.79,10977.79,0.0,UNSET,2,0,285.23,1,19742.64,19742.64,0.0,UNSET,3,0,287.78,1,4812.13,4812.13,0.0,UNSET,1,0,587.64,1,97,0,0.92,0,0,0,1333,1220,1738,557,0.86,35.62,1,1,,1,injected,,,,B00EL94Z4I,,,,,,Sequence_Recommender,1333,,1,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r3,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T13:59:36.408998+00:00,2026-07-27T14:00:24.683333+00:00,3f8e2bcd502122a2358e7810b50c56db,48274.33,200,1,11224.38,11224.38,0.0,UNSET,2,1,327.18,1,10876.71,10876.71,0.0,UNSET,2,0,356.1,1,21550.55,21550.55,0.0,UNSET,3,0,292.12,1,4605.67,4605.67,0.0,UNSET,1,0,355.32,1,97,0,0.82,0,0,0,1579,1161,2990,471,0.54,35.64,1,1,,1,injected,,,,B0791TX5P5,,,,,,Sequence_Recommender,1579,,2,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r4,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:00:27.463764+00:00,2026-07-27T14:01:22.465806+00:00,2d45cc22ead672330a43d52cfa20a32c,55002.04,200,1,9427.25,9427.25,0.0,UNSET,2,1,388.78,1,11777.49,11777.49,0.0,UNSET,2,0,282.16,1,29828.84,29828.84,0.0,UNSET,3,0,426.4,1,3934.58,3934.58,0.0,UNSET,1,0,529.5,1,97,0,0.92,0,0,0,1162,1374,3936,464,0.5,35.72,1,1,,1,injected,,,,B00IVPU786,,,,,,Sequence_Recommender,1162,,3,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r5,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:01:25.260889+00:00,2026-07-27T14:02:06.608791+00:00,28d5122c46a076ad13d869a68c73999d,41347.9,200,1,11055.53,11055.53,0.0,UNSET,2,2,536.44,1,11920.76,11920.76,0.0,UNSET,2,0,183.86,1,14275.21,14275.21,0.0,UNSET,2,0,260.79,1,4055.03,4055.03,0.0,UNSET,1,0,394.96,1,89,0,0.92,0,0,0,1471,1530,2057,439,0.98,35.78,1,1,,1,injected,,,,B00IVPU786,,,,,,Sequence_Recommender,1471,,4,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r6,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:02:09.411646+00:00,2026-07-27T14:02:48.431584+00:00,52a0cead06fb0eacff4047313a1e73e0,39019.94,200,1,9652.07,9652.07,0.0,UNSET,2,1,526.35,1,11908.1,11908.1,0.0,UNSET,2,0,287.31,1,12777.4,12777.4,0.0,UNSET,3,0,255.26,1,4641.51,4641.51,0.0,UNSET,1,0,373.75,1,97,0,0.92,0,0,0,1179,1561,1696,592,0.9,35.96,1,1,,1,injected,,,,B00OQVZDJM,,,,,,Sequence_Recommender,1179,,5,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r7,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:02:51.220955+00:00,2026-07-27T14:03:37.083108+00:00,69d32c776b3f275cc69f9861601ea08d,45861.62,200,1,9793.02,9793.02,0.0,UNSET,2,1,309.68,1,9579.9,9579.9,0.0,UNSET,2,0,235.45,1,22336.04,22336.04,0.0,UNSET,3,0,208.91,1,4136.2,4136.2,0.0,UNSET,1,0,477.22,1,97,0,0.92,0,0,0,1543,1046,3224,430,0.59,35.94,1,1,,1,injected,,,,B01LXDNNBW,,,,,,Sequence_Recommender,1543,,6,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r8,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:03:39.904293+00:00,2026-07-27T14:04:20.144007+00:00,e03adae563992638d8e9683151471058,40239.71,200,1,8770.61,8770.61,0.0,UNSET,2,1,353.69,1,10011.42,10011.42,0.0,UNSET,2,0,871.37,1,16608.56,16608.56,0.0,UNSET,3,0,253.61,1,4816.74,4816.74,0.0,UNSET,1,0,497.2,1,97,0,0.92,0,0,0,1208,1063,2321,536,0.77,36.08,1,1,,1,injected,,,,B00U3FPN4U,,,,,,Sequence_Recommender,1208,,7,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r9,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:04:22.929768+00:00,2026-07-27T14:05:06.415002+00:00,e680aafd657ad6ca0064df683b8f6463,43484.69,200,1,8134.84,8134.84,0.0,UNSET,2,1,287.37,1,11112.81,11112.81,0.0,UNSET,2,0,191.8,1,20370.67,20370.67,0.0,UNSET,3,0,339.16,1,3839.59,3839.59,0.0,UNSET,1,0,439.97,1,97,0,0.95,0,0,0,1209,1286,3548,390,0.8,36.01,1,1,,1,injected,,,,B00EL94Z4I,,,,,,Sequence_Recommender,1209,,8,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r10,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:05:09.221671+00:00,2026-07-27T14:05:52.242393+00:00,d912ccb9bdfb01505bd3432341a7c0dc,43020.72,200,1,11005.17,11005.17,0.0,UNSET,3,2,380.05,1,11154.04,11154.04,0.0,UNSET,2,0,494.27,1,15275.25,15275.25,0.0,UNSET,2,0,191.97,1,5568.57,5568.57,0.0,UNSET,1,0,700.46,1,98,0,0.82,0,0,0,1131,1295,2296,541,0.88,36.14,1,1,,1,injected,,,,B0791TX5P5,,,,,,Sequence_Recommender,1131,,9,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r11,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:05:55.066925+00:00,2026-07-27T14:06:40.633562+00:00,4f0033e3a2256540527281debcb53362,45565.64,200,1,9589.16,9589.16,0.0,UNSET,2,1,376.21,1,10603.9,10603.9,0.0,UNSET,2,0,495.24,1,21877.32,21877.32,0.0,UNSET,3,0,235.02,1,3464.6,3464.6,0.0,UNSET,1,0,431.63,1,97,0,0.92,0,0,0,1257,1203,3183,344,0.75,36.16,1,1,,1,injected,,,,B00NJTO4CY,,,,,,Sequence_Recommender,1257,,10,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_ub_from_seq__r12,ctxdrift_ub_from_seq,ctxdrift_ub_from_seq,context_drift,User_Behavior_Analyzer,1,context_drift,none,context_drift,none,none,2026-07-27T14:06:43.457052+00:00,2026-07-27T14:07:30.993622+00:00,84e4e726f047b69674e00b4295d09225,47536.04,200,1,10434.07,10434.07,0.0,UNSET,2,1,615.49,1,9755.15,9755.15,0.0,UNSET,2,0,211.62,1,22946.42,22946.42,0.0,UNSET,5,0,387.97,1,4374.33,4374.33,0.0,UNSET,1,0,584.84,1,117,0,0.88,0,0,0,1336,1364,2703,409,0.92,36.28,1,1,,1,injected,,,,B00AJHDZSI,,,,,,Sequence_Recommender,1336,,11,,1,1,k8s,prom_container,rec-agent-6948db55f8-lvfqw,0
ctxdrift_prod_from_ub__r1,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:09:04.327873+00:00,2026-07-27T14:09:54.159082+00:00,a998c3c53756806bf95d91c4fac2d633,49831.21,200,1,10742.45,10742.45,0.0,UNSET,2,1,283.05,1,14997.05,14997.05,0.0,UNSET,2,0,286.57,1,19241.24,19241.24,0.0,UNSET,2,0,386.42,1,4810.31,4810.31,0.0,UNSET,1,0,599.11,1,87,0,0.95,0,0,0,1300,2214,3031,459,0.59,36.06,1,1,,1,injected,,,,B00E6GRHBO,,,,,,User_Behavior_Analyzer,2214,,0,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r2,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:09:56.925539+00:00,2026-07-27T14:10:48.131462+00:00,de0ee9843ccf8b1e36958eeb718dafef,51205.92,200,1,9899.53,9899.53,0.0,UNSET,2,1,331.58,1,18840.16,18840.16,0.0,UNSET,2,0,394.75,1,17825.62,17825.62,0.0,UNSET,3,0,291.82,1,4601.91,4601.91,0.0,UNSET,1,0,485.76,1,97,0,0.92,0,0,0,1341,2874,2624,528,0.76,36.07,1,1,,1,injected,,,,B00EL94Z4I,,,,,,User_Behavior_Analyzer,2874,,1,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r3,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:10:50.895410+00:00,2026-07-27T14:11:43.844580+00:00,1c5e6cda82d79a3d9bf61a4520d6dc8b,52949.17,200,1,10414.51,10414.51,0.0,UNSET,2,1,463.68,1,17809.99,17809.99,0.0,UNSET,2,0,185.01,1,20490.94,20490.94,0.0,UNSET,3,0,225.13,1,4197.7,4197.7,0.0,UNSET,1,0,481.46,1,97,0,0.82,0,0,0,1548,2780,3138,381,0.5,36.32,1,1,,1,injected,,,,B07PXGQC1Q,,,,,,User_Behavior_Analyzer,2780,,2,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r4,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:11:46.616653+00:00,2026-07-27T14:12:34.824463+00:00,fc52e49e3a32166e1bf351e7e4814579,48207.28,200,1,9779.11,9779.11,0.0,UNSET,2,1,550.49,1,15694.49,15694.49,0.0,UNSET,2,0,190.45,1,17597.44,17597.44,0.0,UNSET,3,0,334.34,1,5101.64,5101.64,0.0,UNSET,1,0,481.92,1,97,0,0.91,0,0,0,1325,2069,3564,551,0.86,36.25,1,1,,1,injected,,,,B00IVPU7AO,,,,,,User_Behavior_Analyzer,2069,,3,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r5,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:12:37.575269+00:00,2026-07-27T14:13:26.433765+00:00,65ba7044394dd7b7d4722442610329c3,48858.5,200,1,11266.78,11266.78,0.0,UNSET,3,2,359.01,1,16488.95,16488.95,0.0,UNSET,2,0,293.91,1,17111.67,17111.67,0.0,UNSET,2,0,288.8,1,3974.92,3974.92,0.0,UNSET,1,0,481.51,1,99,0,0.95,0,0,0,1302,2402,2379,399,0.42,36.25,1,1,,1,injected,,,,B00IVPU786,,,,,,User_Behavior_Analyzer,2402,,4,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r6,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:13:29.194826+00:00,2026-07-27T14:14:17.839429+00:00,372c4fc7aa4ec7a67a2c728ae1e55be2,48644.6,200,1,8979.16,8979.16,0.0,UNSET,2,1,343.54,1,19161.47,19161.47,0.0,UNSET,2,0,293.36,1,15762.5,15762.5,0.0,UNSET,2,0,380.41,1,4698.93,4698.93,0.0,UNSET,1,0,382.17,1,87,0,0.88,0,0,0,1284,2933,2461,445,0.81,36.32,1,1,,1,injected,,,,B00OQVZDJM,,,,,,User_Behavior_Analyzer,2933,,5,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r7,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:14:20.597921+00:00,2026-07-27T14:15:19.305772+00:00,d09626323f44b7788f8b52b56baa3121,58707.85,200,1,12167.52,12167.52,0.0,UNSET,2,1,373.47,1,19562.87,19562.87,0.0,UNSET,2,0,190.66,1,22775.83,22775.83,0.0,UNSET,2,0,255.84,1,4165.17,4165.17,0.0,UNSET,1,0,383.97,1,87,0,0.92,0,0,0,1704,2792,3190,378,0.48,36.36,1,1,,1,injected,,,,B01LXDNNBW,,,,,,User_Behavior_Analyzer,2792,,6,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r8,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:15:22.087864+00:00,2026-07-27T14:16:07.231582+00:00,c79f58fa0e10b2e81bf35a1eaec473cb,45143.72,200,1,9621.29,9621.29,0.0,UNSET,2,1,482.94,1,16521.02,16521.02,0.0,UNSET,2,0,396.28,1,15567.63,15567.63,0.0,UNSET,2,0,293.43,1,3402.15,3402.15,0.0,UNSET,1,0,357.65,1,87,0,0.92,0,0,0,1449,2688,2386,380,0.73,36.41,1,1,,1,injected,,,,B00CX5P8FC,,,,,,User_Behavior_Analyzer,2688,,7,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r9,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:16:10.059614+00:00,2026-07-27T14:17:00.040170+00:00,cd3eec46226aeb27439f34dc7caa1ae5,49980.56,200,1,10835.5,10835.5,0.0,UNSET,2,1,378.39,1,16807.41,16807.41,0.0,UNSET,2,0,286.67,1,17509.74,17509.74,0.0,UNSET,2,0,294.25,1,4793.2,4793.2,0.0,UNSET,1,0,589.98,1,88,0,0.95,0,0,0,1605,2923,2880,517,0.76,36.24,1,1,,1,injected,,,,B00EL94Z4I,,,,,,User_Behavior_Analyzer,2923,,8,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r10,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:17:02.854561+00:00,2026-07-27T14:17:46.338263+00:00,f2f010992e4401aaddcf87344df7d942,43483.17,200,1,8937.91,8937.91,0.0,UNSET,2,1,523.89,1,15045.87,15045.87,0.0,UNSET,2,0,287.03,1,15917.14,15917.14,0.0,UNSET,2,0,292.75,1,3546.51,3546.51,0.0,UNSET,1,0,449.98,1,87,0,0.92,0,0,0,1163,2235,2698,379,0.77,35.19,1,1,,1,injected,,,,B0791TX5P5,,,,,,User_Behavior_Analyzer,2235,,9,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r11,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:17:49.171868+00:00,2026-07-27T14:18:46.328628+00:00,f1edcae5d102b706957c8efc0599ae02,57156.23,200,1,10232.98,10232.98,0.0,UNSET,2,1,485.23,1,19019.09,19019.09,0.0,UNSET,2,0,190.93,1,23287.64,23287.64,0.0,UNSET,2,0,391.95,1,4575.66,4575.66,0.0,UNSET,1,0,491.41,1,87,0,0.92,0,0,0,1423,2997,3927,401,0.47,35.51,1,1,,1,injected,,,,B00NJTO4CY,,,,,,User_Behavior_Analyzer,2997,,10,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
ctxdrift_prod_from_ub__r12,ctxdrift_prod_from_ub,ctxdrift_prod_from_ub,context_drift,Product_Analyzer,1,context_drift,none,none,context_drift,none,2026-07-27T14:18:49.133288+00:00,2026-07-27T14:19:38.153258+00:00,e35ee8f5bc31ba7b993653e13376b216,49019.97,200,1,10193.0,10193.0,0.0,UNSET,2,1,418.47,1,18233.91,18233.91,0.0,UNSET,2,0,292.6,1,16779.89,16779.89,0.0,UNSET,3,0,292.97,1,3796.75,3796.75,0.0,UNSET,1,0,500.84,1,97,0,0.92,0,0,0,1437,3686,2473,401,0.5,35.94,1,1,,1,injected,,,,B00AJHDZSI,,,,,,User_Behavior_Analyzer,3686,,11,,1,1,k8s,prom_container,rec-agent-84d78bd855-p5t4s,0
